Description	Resource	Path	Location	Type
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 273	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 274	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 275	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 276	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 277	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 278	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 279	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 280	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 281	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 282	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 283	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 284	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 285	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 286	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 287	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 288	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 289	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 290	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 291	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 292	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 293	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 294	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 295	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 296	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 297	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 298	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 299	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 300	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 301	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 302	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 303	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 304	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 305	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 306	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 307	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 313	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 314	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 315	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 318	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 319	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 320	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 323	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 324	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 325	C/C++ Problem
#1464-D (MISRA-C:2004 10.6/R) A "U" suffix shall be applied to all constants of unsigned type	interrupt.c	/StateMachine_UART	line 326	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 100, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\sysctl.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 328	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 329	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 330	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 331	C/C++ Problem
#1464-D (MISRA-C:2004 10.6/R) A "U" suffix shall be applied to all constants of unsigned type	interrupt.c	/StateMachine_UART	line 332	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 100, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\gpio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\utils\uartstdio.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_types.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_nvic.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_memmap.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 339	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 340	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 341	C/C++ Problem
#1464-D (MISRA-C:2004 10.6/R) A "U" suffix shall be applied to all constants of unsigned type	interrupt.c	/StateMachine_UART	line 342	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\inc\hw_ints.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 345	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 346	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 347	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 351	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 352	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 353	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 354	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 355	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 356	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 357	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 358	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 359	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 360	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 361	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 362	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 363	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 364	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 365	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 366	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 367	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 368	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 369	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 370	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 371	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 372	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 373	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 374	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 375	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 376	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 377	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 378	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 379	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 383	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 384	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 385	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 388	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 389	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 390	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	.ccsproject	/StateMachine_UART	line 10, external location: C:\ti\TivaWare_C_Series-2.2.0.295\driverlib\uart.h	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 394	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 395	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 396	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 397	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 398	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 399	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 400	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 401	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 402	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 403	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 404	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 405	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 406	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 407	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 408	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 409	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 410	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 411	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 412	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 413	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 414	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 415	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 416	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 417	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 418	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 419	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 423	C/C++ Problem
#1455-D (MISRA-C:2004 2.2/R) Source code shall only use /* ... */ style comments	interrupt.c	/StateMachine_UART	line 424	C/C++ Problem
